# Logger type: CL2000
# HW rev: 8.2x
# FW rev: 5.86
# Logger ID: id0001
# Session No.: 141
# Split No.: 1
# Time: 20250130T171033
# Value separator: ";"
# Time format: 4
# Time separator: ""
# Time separator ms: ""
# Date separator: ""
# Time and date separator: "T"
# Bit-rate: 500000
# Silent mode: false
# Cyclic mode: false
Timestamp;Type;ID;Data
30T171034298;0;65e;0000000000000000
30T171034299;0;752;0000000000000000
30T171034301;1;6e0;0000000000000000
30T171034302;1;5e0;0000000001000000
30T171034308;0;65d;0000000000000000
30T171034308;0;65e;0000000000000000
30T171034311;0;751;0000000201000000
30T171034311;1;6e0;0000000000000000
30T171034312;1;5e0;0000000001000000
30T171034318;0;65d;0000000000000000
30T171034319;0;65e;0000000000000000
30T171034321;1;6e0;0000000000000000
30T171034321;1;5e0;0000000001000000
30T171034328;0;65d;0000000000000000
30T171034328;0;65e;0000000000000000
30T171034331;1;6e0;0000000000000000
30T171034331;1;5e0;0000000001000000
30T171034332;0;752;0000000000000000
30T171034337;0;65d;0000000000000000
30T171034338;0;65e;0000000000000000
30T171034341;1;6e0;0000000000000000
30T171034341;1;5e0;0000000001000000
30T171034347;0;65d;0000000000000000
30T171034348;0;65e;0000000000000000
30T171034351;1;6e0;0000000000000000
30T171034351;1;5e0;0000000001000000
30T171034357;0;65d;0000000000000000
